HMC5883L connection successful
MPU6050 connection successful
BMP085 connection successful
t	ax	ay	az	gx	gy	gz	mx	my	mz	temp	press	alt
26366	-473	-1665	580	-85	-154	47	211	62	-98	12.30	99528.00	150.70
26387	-507	-1704	628	-130	-120	36	211	62	-98	12.30	99531.00	150.45
26408	-523	-1816	659	-145	-112	23	211	62	-98	12.30	99528.00	150.70
26429	-556	-1924	718	-128	-122	32	208	63	-99	12.30	99531.00	150.45
26450	-579	-1956	711	-106	-169	51	208	63	-99	12.30	99533.00	150.28
26471	-592	-1956	669	-83	-230	67	208	63	-99	12.30	99527.00	150.78
26492	-602	-1932	559	-47	-270	71	206	64	-108	12.30	99534.00	150.19
26513	-622	-1896	428	17	-269	27	206	64	-108	12.30	99528.00	150.70
26533	-616	-1905	391	73	-231	-53	206	64	-108	12.30	99520.00	151.38
26555	-561	-1933	365	103	-153	-94	202	60	-111	12.30	99528.00	150.70
26575	-505	-1971	390	96	-56	-48	202	60	-111	12.30	99524.00	151.04
26597	-553	-1932	430	62	38	7	202	60	-111	12.30	99526.00	150.87
26617	-582	-1895	498	5	106	60	198	57	-112	12.30	99528.00	150.70
26638	-608	-1861	537	-53	142	121	198	57	-112	12.30	99524.00	151.04
26659	-647	-1833	516	-95	147	145	198	57	-112	12.30	99523.00	151.12
26680	-681	-1845	522	-121	128	146	205	57	-109	12.30	99518.00	151.54
26701	-684	-1883	464	-126	102	142	205	57	-109	12.30	99526.00	150.87
26722	-670	-1907	447	-102	72	128	205	57	-109	12.30	99531.00	150.45
26743	-676	-1925	450	-52	56	132	205	57	-109	12.30	99534.00	150.19
26764	-689	-1932	455	15	48	117	210	55	-109	12.30	99528.00	150.70
26785	-675	-1951	445	86	51	93	210	55	-109	12.30	99535.00	150.11
26806	-664	-1935	480	126	56	102	210	55	-109	12.30	99531.00	150.45
26827	-651	-1872	507	124	63	128	214	51	-108	12.40	99536.00	150.02
26848	-659	-1801	526	82	57	142	214	51	-108	12.30	99533.00	150.28
26869	-657	-1767	520	19	47	150	214	51	-108	12.30	99526.00	150.87
26890	-641	-1724	491	-40	27	149	218	45	-118	12.30	99529.00	150.61
26910	-648	-1688	448	-92	6	128	218	45	-118	12.30	99524.00	151.04
26932	-662	-1663	393	-130	-13	68	218	45	-118	12.30	99528.00	150.70
26952	-607	-1707	386	-173	-46	13	221	43	-118	12.30	99533.00	150.28
26974	-538	-1758	394	-219	-83	57	221	43	-118	12.30	99526.00	150.87
26994	-524	-1744	427	-243	-116	139	221	43	-118	12.30	99519.00	151.46
27016	-573	-1683	470	-241	-149	192	221	44	-110	12.30	99517.00	151.63
27036	-595	-1638	484	-217	-173	188	221	44	-110	12.30	99531.00	150.45
27058	-571	-1603	497	-173	-171	146	221	44	-110	12.30	99528.00	150.70
27078	-512	-1620	532	-121	-147	32	221	47	-108	12.30	99520.00	151.38
27100	-497	-1665	563	-77	-93	-71	221	47	-108	12.30	99533.00	150.28
27120	-463	-1760	658	-75	-43	-142	221	47	-108	12.30	99539.00	149.77
27142	-483	-1831	709	-95	2	-148	221	47	-108	12.30	99533.00	150.28
27162	-560	-1890	747	-138	21	-146	215	47	-110	12.30	99538.00	149.85
27183	-625	-1956	785	-187	22	-87	215	47	-110	12.30	99526.00	150.87
27204	-664	-1986	776	-224	5	-10	215	47	-110	12.30	99536.00	150.02
27225	-712	-1956	711	-241	-14	51	214	52	-106	12.30	99533.00	150.28
27246	-722	-1929	642	-223	-40	83	214	52	-106	12.30	99528.00	150.70
27267	-686	-1915	575	-188	-57	114	214	52	-106	12.30	99531.00	150.45
27288	-648	-1872	482	-125	-70	125	213	55	-106	12.30	99529.00	150.61
27309	-611	-1820	477	-59	-68	123	213	55	-106	12.30	99530.00	150.53
27330	-575	-1767	469	-2	-64	102	213	55	-106	12.30	99531.00	150.45
27351	-560	-1701	497	27	-57	77	216	52	-109	12.30	99522.00	151.21
27371	-560	-1671	498	36	-42	56	216	52	-109	12.30	99531.00	150.45
27393	-589	-1615	508	33	-23	15	216	52	-109	12.30	99528.00	150.70
27413	-609	-1615	553	21	2	-47	218	49	-111	12.30	99519.00	151.46
27433	-650	-1645	595	-2	19	-91	218	49	-111	12.30	99531.00	150.45
27455	-643	-1722	629	-46	21	-113	218	49	-111	12.30	99520.00	151.38
27475	-650	-1773	646	-93	12	-85	214	50	-108	12.30	99524.00	151.04
27497	-673	-1827	630	-116	0	-73	214	50	-108	12.30	99528.00	150.70
27517	-660	-1888	590	-108	-7	-75	214	50	-108	12.30	99522.00	151.21
27538	-644	-1943	598	-62	-13	-61	214	50	-108	12.30	99530.00	150.53
27559	-636	-1962	625	-6	-19	-35	215	53	-104	12.30	99527.00	150.78
27580	-615	-1943	638	47	-24	-7	215	53	-104	12.30	99528.00	150.70
27600	-606	-1900	628	90	-17	11	215	53	-104	12.30	99529.00	150.61
27622	-585	-1832	631	111	-11	16	211	52	-110	12.30	99525.00	150.95
27642	-582	-1776	649	101	-3	22	211	52	-110	12.30	99528.00	150.70
27664	-571	-1744	632	77	3	7	211	52	-110	12.30	99526.00	150.87
27684	-554	-1698	600	49	6	10	214	49	-115	12.30	99526.00	150.87
27705	-567	-1695	598	27	16	-3	214	49	-115	12.30	99524.00	151.04
27725	-556	-1700	595	9	23	-38	214	49	-115	12.30	99535.00	150.11
27747	-530	-1725	614	11	35	-67	213	46	-126	12.30	99526.00	150.87
27767	-527	-1757	610	6	40	-81	213	46	-126	12.30	99527.00	150.78
27789	-532	-1761	608	15	48	-87	213	46	-126	12.30	99526.00	150.87
27809	-552	-1761	610	16	53	-103	214	48	-117	12.30	99530.00	150.53
27830	-580	-1773	609	8	51	-111	214	48	-117	12.40	99536.00	150.02
27851	-577	-1791	614	-14	47	-114	214	48	-117	12.30	99521.00	151.29
27872	-585	-1827	608	-35	36	-97	210	46	-116	12.30	99529.00	150.61
27892	-593	-1846	620	-52	29	-74	210	46	-116	12.30	99535.00	150.11
27914	-582	-1858	595	-50	24	-56	210	46	-116	12.30	99529.00	150.61
27934	-597	-1824	558	-38	28	-45	210	46	-116	12.30	99528.00	150.70
27956	-580	-1820	560	-36	30	-37	211	47	-114	12.30	99531.00	150.45
27976	-574	-1811	592	-29	36	-38	211	47	-114	12.30	99526.00	150.87
27997	-570	-1792	569	-32	44	-42	211	47	-114	12.30	99525.00	150.95
28018	-575	-1797	604	-51	39	-36	209	48	-112	12.30	99519.00	151.46
28039	-569	-1794	604	-71	35	-25	209	48	-112	12.30	99519.00	151.46
28060	-593	-1797	604	-84	20	-16	209	48	-112	12.30	99527.00	150.78
28081	-604	-1793	589	-92	11	-11	211	50	-117	12.40	99538.00	149.85
28101	-622	-1803	574	-94	2	-14	211	50	-117	12.30	99524.00	151.04
28123	-593	-1802	553	-90	0	-17	211	50	-117	12.30	99529.00	150.61
28143	-597	-1825	564	-78	5	-15	211	52	-114	12.30	99527.00	150.78
28164	-598	-1839	554	-74	4	-13	211	52	-114	12.30	99528.00	150.70
28185	-585	-1854	594	-63	2	1	211	52	-114	12.30	99531.00	150.45
28206	-608	-1839	596	-65	-5	22	211	50	-116	12.30	99532.00	150.36
28226	-610	-1826	603	-65	-15	33	211	50	-116	12.30	99531.00	150.45
28248	-634	-1806	582	-64	-27	38	211	50	-116	12.30	99525.00	150.95
28268	-629	-1809	584	-58	-45	31	210	49	-112	12.40	99536.00	150.02
28290	-621	-1796	555	-51	-58	24	210	49	-112	12.30	99521.00	151.29
28310	-592	-1812	562	-39	-66	17	210	49	-112	12.30	99526.00	150.87
28331	-576	-1830	550	-23	-61	11	210	49	-112	12.30	99532.00	150.36
28352	-561	-1816	543	-18	-52	10	210	50	-108	12.30	99531.00	150.45
28372	-538	-1817	585	-17	-41	28	210	50	-108	12.30	99521.00	151.29
28393	-572	-1800	596	-29	-33	42	210	50	-108	12.30	99528.00	150.70
28414	-555	-1758	618	-33	-36	35	209	48	-113	12.30	99531.00	150.45
28435	-587	-1744	572	-39	-48	16	209	48	-113	12.30	99526.00	150.87
28456	-564	-1770	584	-49	-53	-13	209	48	-113	12.30	99531.00	150.45
28477	-560	-1797	542	-42	-52	-34	209	48	-119	12.30	99521.00	151.29
28497	-549	-1793	532	-28	-42	-60	209	48	-119	12.30	99526.00	150.87
28519	-561	-1820	552	-31	-26	-64	209	48	-119	12.30	99526.00	150.87
28539	-578	-1842	549	-29	-7	-57	206	49	-119	12.30	99531.00	150.45
28561	-576	-1850	582	-24	9	-40	206	49	-119	12.30	99525.00	150.95
28581	-605	-1861	617	-16	15	-20	206	49	-119	12.30	99527.00	150.78
28602	-608	-1852	619	-13	11	-4	205	48	-118	12.30	99524.00	151.04
28623	-608	-1850	634	-9	3	3	205	48	-118	12.30	99531.00	150.45
28644	-602	-1831	599	-4	-6	19	205	48	-118	12.30	99527.00	150.78
28664	-582	-1802	600	-6	-13	13	206	46	-117	12.40	99534.00	150.19
28686	-585	-1799	585	-7	-20	1	206	46	-117	12.30	99529.00	150.61
28706	-569	-1787	580	-4	-28	-4	206	46	-117	12.30	99532.00	150.36
28727	-570	-1762	584	-2	-29	-23	206	46	-117	12.40	99537.00	149.94
28747	-562	-1780	587	3	-27	-40	206	47	-118	12.30	99525.00	150.95
28769	-557	-1783	614	-3	-27	-39	206	47	-118	12.30	99525.00	150.95
28789	-577	-1789	589	-18	-29	-25	206	47	-118	12.40	99529.00	150.61
28811	-566	-1781	606	-34	-23	-19	204	47	-123	12.30	99531.00	150.45
28831	-573	-1792	603	-49	-16	-17	204	47	-123	12.30	99521.00	151.29
28852	-564	-1789	614	-60	-16	-20	204	47	-123	12.30	99535.00	150.11
28873	-561	-1827	619	-63	-7	-12	203	46	-126	12.30	99520.00	151.38
28894	-557	-1841	646	-64	-6	-7	203	46	-126	12.30	99526.00	150.87
28914	-566	-1843	646	-60	-6	14	203	46	-126	12.30	99531.00	150.45
28936	-579	-1845	640	-59	-10	24	202	46	-128	12.30	99531.00	150.45
28956	-590	-1823	652	-50	-17	20	202	46	-128	12.30	99528.00	150.70
28978	-581	-1809	659	-42	-25	18	202	46	-128	12.30	99531.00	150.45
28998	-583	-1799	643	-36	-38	14	202	46	-122	12.30	99530.00	150.53
29019	-553	-1788	613	-36	-39	16	202	46	-122	12.30	99530.00	150.53
29040	-556	-1795	629	-23	-41	9	202	46	-122	12.30	99534.00	150.19
29061	-554	-1786	626	-17	-40	5	201	44	-122	12.30	99533.00	150.28
29081	-555	-1776	629	-25	-36	10	201	44	-117	12.30	99528.00	150.70
29103	-554	-1770	640	-28	-33	9	201	44	-117	12.30	99533.00	150.28
29123	-557	-1766	643	-41	-40	-11	201	44	-117	12.30	99529.00	150.61
29145	-561	-1782	645	-50	-42	-13	200	45	-125	12.30	99527.00	150.78
29165	-530	-1821	632	-46	-39	-13	200	45	-125	12.40	99536.00	150.02
29186	-537	-1817	619	-36	-26	1	200	45	-125	12.30	99525.00	150.95
29207	-555	-1786	642	-32	-22	5	201	43	-126	12.30	99526.00	150.87
29228	-560	-1779	630	-33	-27	1	201	43	-126	12.30	99529.00	150.61
29248	-547	-1786	641	-36	-27	-9	201	43	-126	12.30	99528.00	150.70
29270	-545	-1791	655	-37	-28	-8	200	43	-131	12.30	99529.00	150.61
29290	-552	-1776	643	-45	-33	-9	200	43	-131	12.30	99524.00	151.04
29310	-534	-1787	643	-51	-36	-19	200	43	-131	12.40	99538.00	149.85
29332	-526	-1788	612	-42	-32	-16	200	44	-131	12.30	99529.00	150.61
29352	-558	-1793	642	-38	-24	-14	200	44	-131	12.40	99534.00	150.19
29374	-538	-1798	649	-47	-24	-18	200	44	-131	12.30	99533.00	150.28
29394	-556	-1812	634	-51	-22	-9	197	43	-125	12.30	99528.00	150.70
29415	-541	-1817	656	-50	-19	-15	197	43	-125	12.30	99532.00	150.36
29436	-547	-1833	630	-43	-13	-6	197	43	-125	12.30	99521.00	151.29
29457	-527	-1848	666	-37	-8	-8	197	43	-125	12.30	99530.00	150.53
29477	-520	-1837	651	-34	5	27	197	43	-129	12.40	99529.00	150.61
29499	-548	-1799	682	-42	3	29	197	43	-129	12.30	99527.00	150.78
29519	-540	-1792	678	-49	-2	14	197	43	-129	12.30	99528.00	150.70
29540	-555	-1802	689	-60	-1	28	196	41	-129	12.30	99530.00	150.53
29561	-508	-1820	664	-53	-5	18	196	41	-129	12.30	99524.00	151.04
29582	-543	-1809	657	-47	-2	32	196	41	-129	12.30	99529.00	150.61
29602	-513	-1807	667	-37	1	29	198	45	-133	12.40	99529.00	150.61
29624	-525	-1796	663	-27	15	34	198	45	-133	12.40	99535.00	150.11
29644	-536	-1778	653	-25	15	30	198	45	-133	12.30	99528.00	150.70
29665	-547	-1786	645	-31	12	19	197	41	-134	12.30	99532.00	150.36
29686	-528	-1788	660	-33	16	20	197	41	-134	12.30	99531.00	150.45
29707	-544	-1774	674	-35	16	20	197	41	-134	12.30	99528.00	150.70
29728	-552	-1754	685	-39	17	18	200	42	-130	12.30	99530.00	150.53
29749	-541	-1754	693	-37	16	12	200	42	-130	12.40	99531.00	150.45
29769	-537	-1736	679	-40	15	-7	200	42	-130	12.30	99527.00	150.78
29791	-540	-1710	671	-56	23	2	199	40	-127	12.30	99527.00	150.78
29811	-593	-1698	647	-77	24	-23	199	40	-127	12.40	99533.00	150.28
29832	-583	-1715	622	-100	14	-56	199	40	-127	12.30	99526.00	150.87
29853	-567	-1810	608	-112	3	-59	199	40	-127	12.30	99529.00	150.61
29874	-529	-1877	603	-89	3	-41	199	44	-123	12.40	99539.00	149.77
29895	-553	-1863	618	-51	8	-23	199	44	-123	12.40	99533.00	150.28
29916	-542	-1838	633	-25	7	-8	199	44	-123	12.30	99530.00	150.53
29936	-555	-1833	646	-19	-1	-12	198	41	-126	12.30	99526.00	150.87
29958	-546	-1775	665	-22	1	2	198	41	-126	12.30	99531.00	150.45
29978	-546	-1757	700	-32	4	-2	198	41	-126	12.30	99531.00	150.45
29999	-558	-1722	675	-50	4	-8	201	42	-132	12.40	99533.00	150.28
30019	-549	-1715	671	-66	2	-31	201	42	-132	12.40	99532.00	150.36
30041	-566	-1732	636	-73	5	-42	201	42	-132	12.40	99530.00	150.53
30061	-569	-1753	649	-72	-2	-76	200	43	-132	12.30	99529.00	150.61
30083	-520	-1808	621	-75	-1	-73	200	43	-132	12.40	99533.00	150.28
30103	-506	-1857	621	-71	10	-41	200	43	-132	12.30	99526.00	150.87
30124	-566	-1829	631	-59	16	-24	197	45	-132	12.30	99525.00	150.95
30145	-578	-1841	643	-46	18	-32	197	45	-132	12.30	99531.00	150.45
30166	-588	-1835	657	-41	8	-20	197	45	-132	12.30	99531.00	150.45
30186	-575	-1828	674	-38	0	-3	196	44	-125	12.30	99527.00	150.78
30208	-580	-1840	678	-47	-5	8	196	44	-125	12.40	99533.00	150.28
30228	-569	-1846	660	-54	-10	21	196	44	-125	12.40	99531.00	150.45
30248	-598	-1808	637	-59	-11	40	196	44	-125	12.30	99526.00	150.87
30270	-577	-1811	631	-55	-7	44	195	44	-137	12.40	99533.00	150.28
30290	-574	-1814	616	-50	-7	42	195	44	-137	12.30	99522.00	151.21
30311	-563	-1796	644	-43	-8	43	195	44	-137	12.30	99524.00	151.04
30332	-553	-1789	639	-42	-7	38	199	41	-131	12.30	99529.00	150.61
30353	-539	-1790	631	-48	-5	44	199	41	-131	12.30	99533.00	150.28
30374	-560	-1798	647	-51	-2	49	199	41	-131	12.40	99536.00	150.02
30395	-554	-1785	645	-57	-4	44	199	44	-134	12.30	99524.00	151.04
30415	-536	-1792	645	-58	1	43	199	44	-134	12.30	99531.00	150.45
30437	-538	-1772	655	-54	8	54	199	44	-134	12.40	99533.00	150.28
30457	-538	-1755	651	-51	13	30	202	41	-129	12.30	99525.00	150.95
30478	-523	-1748	668	-48	8	12	202	41	-129	12.30	99531.00	150.45
30499	-539	-1737	650	-62	1	10	202	41	-129	12.40	99536.00	150.02
30520	-567	-1718	649	-69	-4	-13	201	41	-128	12.30	99531.00	150.45
30540	-560	-1750	644	-64	-8	-36	201	41	-128	12.40	99535.00	150.11
30562	-539	-1809	627	-65	-9	-46	201	41	-128	12.30	99526.00	150.87
30582	-525	-1835	626	-46	1	-30	201	41	-128	12.40	99534.00	150.19
30603	-549	-1818	625	-33	11	-13	201	41	-129	12.40	99526.00	150.87
30624	-581	-1790	645	-35	11	-18	201	41	-129	12.30	99527.00	150.78
30645	-567	-1800	654	-39	10	-15	201	41	-129	12.30	99532.00	150.36
30665	-573	-1817	654	-49	12	-6	199	40	-128	12.30	99530.00	150.53
30687	-555	-1826	648	-50	8	2	199	40	-128	12.30	99528.00	150.70
30707	-566	-1812	656	-57	7	12	199	40	-128	12.40	99527.00	150.78
30728	-566	-1788	644	-60	1	20	199	42	-133	12.40	99534.00	150.19
30749	-570	-1754	635	-64	0	17	199	42	-133	12.40	99536.00	150.02
30770	-579	-1754	641	-69	-5	3	199	42	-133	12.30	99528.00	150.70
30790	-533	-1765	606	-68	-5	-17	200	40	-132	12.30	99522.00	151.21
30812	-528	-1789	603	-52	-1	-26	200	40	-132	12.30	99529.00	150.61
30832	-539	-1789	612	-34	1	-40	200	40	-132	12.30	99526.00	150.87
30853	-516	-1786	638	-23	4	-59	200	43	-130	12.40	99538.00	149.85
30874	-522	-1801	648	-24	12	-52	200	43	-130	12.40	99533.00	150.28
30895	-540	-1802	650	-33	13	-47	200	43	-130	12.30	99530.00	150.53
30916	-558	-1792	668	-46	17	-50	198	41	-126	12.30	99533.00	150.28
30937	-540	-1805	657	-58	18	-37	198	41	-126	12.30	99530.00	150.53
30957	-571	-1819	649	-67	16	-21	198	41	-126	12.30	99527.00	150.78
30979	-591	-1837	670	-64	12	-13	198	41	-126	12.30	99538.00	149.85
30999	-601	-1835	646	-56	7	-6	197	43	-126	12.40	99536.00	150.02
31020	-583	-1859	628	-48	0	7	197	43	-126	12.40	99534.00	150.19
31041	-579	-1879	647	-38	-2	27	197	43	-126	12.30	99532.00	150.36
31062	-579	-1862	643	-32	1	52	197	42	-126	12.30	99528.00	150.70
31082	-570	-1815	665	-29	1	73	197	42	-126	12.30	99529.00	150.61
31104	-572	-1785	639	-39	-4	75	197	42	-126	12.30	99531.00	150.45
31124	-558	-1776	647	-46	-6	73	199	43	-136	12.30	99527.00	150.78
31144	-557	-1768	636	-50	-5	76	199	43	-136	12.30	99526.00	150.87
31166	-560	-1747	644	-48	-5	57	199	43	-136	12.40	99531.00	150.45
31186	-555	-1712	627	-45	-8	50	201	38	-130	12.30	99526.00	150.87
31207	-535	-1723	625	-40	-8	27	201	38	-130	12.30	99525.00	150.95
31228	-537	-1701	633	-45	-3	14	201	38	-130	12.30	99528.00	150.70
31249	-538	-1715	626	-53	-7	-11	202	38	-127	12.30	99529.00	150.61
31269	-541	-1731	638	-51	-7	-43	202	38	-127	12.40	99535.00	150.11
31291	-505	-1755	653	-39	5	-71	202	38	-127	12.30	99526.00	150.87
31311	-518	-1795	657	-38	10	-64	199	40	-128	12.40	99531.00	150.45
31333	-535	-1810	698	-30	12	-65	199	40	-128	12.30	99524.00	151.04
31353	-543	-1810	671	-34	15	-49	199	40	-128	12.30	99527.00	150.78
31374	-563	-1782	677	-47	17	-43	199	40	-128	12.30	99526.00	150.87
31395	-566	-1784	670	-59	11	-36	199	39	-127	12.30	99532.00	150.36
31416	-583	-1802	646	-72	14	-33	199	39	-127	12.30	99528.00	150.70
31436	-588	-1820	648	-76	16	-21	199	39	-127	12.30	99524.00	151.04
31458	-592	-1846	631	-79	12	-12	199	40	-130	12.30	99529.00	150.61
31478	-586	-1860	634	-73	11	2	199	40	-130	12.30	99523.00	151.12
31500	-580	-1874	623	-60	17	26	199	40	-130	12.30	99527.00	150.78
31520	-617	-1839	660	-43	11	40	200	42	-129	12.30	99531.00	150.45
31541	-589	-1817	661	-32	11	42	200	42	-129	12.30	99528.00	150.70
31562	-553	-1800	686	-36	5	46	200	42	-129	12.30	99519.00	151.46
31583	-542	-1763	681	-36	5	40	201	40	-131	12.30	99526.00	150.87
31603	-545	-1738	678	-39	6	31	201	40	-131	12.30	99528.00	150.70
31625	-531	-1729	677	-35	6	9	201	40	-131	12.30	99527.00	150.78
31645	-525	-1720	655	-35	10	-14	202	40	-130	12.30	99528.00	150.70
31666	-524	-1746	658	-38	11	-38	202	40	-130	12.30	99522.00	151.21
31687	-543	-1752	639	-46	9	-45	202	40	-130	12.40	99534.00	150.19
31708	-577	-1760	638	-49	11	-46	199	41	-130	12.30	99533.00	150.28
31728	-567	-1795	631	-55	14	-49	199	41	-126	12.30	99531.00	150.45
31750	-581	-1812	653	-60	16	-38	199	41	-126	12.40	99536.00	150.02
31770	-596	-1863	647	-47	20	-20	199	41	-126	12.30	99524.00	151.04
31792	-591	-1858	687	-42	21	-6	199	41	-136	12.30	99525.00	150.95
31812	-588	-1861	703	-35	22	24	199	41	-136	12.40	99533.00	150.28
31833	-581	-1832	722	-32	23	27	199	41	-136	12.30	99525.00	150.95
31854	-582	-1830	693	-34	24	47	201	40	-128	12.30	99531.00	150.45
31875	-569	-1790	694	-39	18	51	201	40	-128	12.40	99534.00	150.19
31895	-576	-1758	679	-36	17	57	201	40	-128	12.30	99528.00	150.70
31917	-585	-1721	670	-35	16	40	204	37	-133	12.40	99526.00	150.87
31937	-574	-1722	652	-45	8	17	204	37	-133	12.40	99536.00	150.02
31959	-549	-1748	648	-38	11	0	204	37	-133	12.40	99535.00	150.11
31979	-522	-1774	635	-25	23	0	203	37	-132	12.30	99522.00	151.21
32000	-546	-1753	633	-14	30	-3	203	37	-132	12.30	99526.00	150.87
32021	-571	-1743	652	-24	27	-7	203	37	-132	12.30	99526.00	150.87
32041	-588	-1738	651	-39	22	-18	203	38	-129	12.30	99528.00	150.70
32062	-574	-1743	658	-49	13	-19	203	38	-129	12.40	99534.00	150.19
32083	-587	-1750	642	-61	15	-22	203	38	-129	12.30	99520.00	151.38
32104	-587	-1765	618	-63	11	-29	203	38	-129	12.30	99526.00	150.87
32124	-606	-1754	638	-63	0	-38	205	37	-128	12.30	99525.00	150.95
32146	-588	-1767	621	-53	-4	-47	205	37	-128	12.30	99528.00	150.70
32166	-545	-1787	631	-48	-1	-59	205	37	-128	12.40	99534.00	150.19
32187	-546	-1782	626	-37	5	-48	202	38	-129	12.30	99526.00	150.87
32208	-559	-1772	647	-37	5	-53	202	38	-129	12.40	99530.00	150.53
32229	-550	-1772	672	-40	7	-52	202	38	-129	12.30	99530.00	150.53
32250	-537	-1786	703	-49	10	-62	202	39	-134	12.40	99531.00	150.45
32271	-539	-1795	694	-54	13	-47	202	39	-134	12.40	99533.00	150.28
32291	-549	-1793	709	-59	16	-44	202	39	-134	12.30	99526.00	150.87
32313	-568	-1789	678	-61	14	-41	202	41	-130	12.30	99530.00	150.53
32333	-562	-1815	676	-60	7	-42	202	41	-130	12.30	99528.00	150.70
32354	-565	-1802	658	-56	11	-41	202	41	-130	12.40	99532.00	150.36
32375	-548	-1811	644	-50	5	-45	201	41	-129	12.40	99529.00	150.61
32396	-548	-1803	648	-43	6	-44	201	41	-129	12.40	99536.00	150.02
32416	-538	-1822	662	-43	9	-38	201	41	-129	12.30	99530.00	150.53
32438	-548	-1800	656	-54	4	-20	198	41	-129	12.30	99527.00	150.78
32458	-524	-1813	656	-53	7	-14	198	41	-129	12.30	99525.00	150.95
32479	-549	-1812	654	-48	15	-11	198	41	-129	12.30	99526.00	150.87
32500	-530	-1807	667	-45	16	-7	198	41	-129	12.40	99535.00	150.11
32521	-556	-1801	693	-41	19	-8	199	41	-125	12.30	99531.00	150.45
32541	-534	-1799	698	-46	18	-4	199	41	-125	12.40	99533.00	150.28
32563	-535	-1787	699	-48	14	0	199	41	-125	12.40	99529.00	150.61
32583	-567	-1763	652	-54	15	4	199	43	-132	12.30	99530.00	150.53
32605	-576	-1768	653	-52	11	-7	199	43	-132	12.30	99523.00	151.12
32625	-563	-1820	665	-51	2	-18	199	43	-132	12.30	99520.00	151.38
32646	-527	-1840	648	-45	2	-7	201	43	-130	12.30	99521.00	151.29
32667	-547	-1821	630	-43	-3	17	201	43	-130	12.30	99519.00	151.46
32688	-563	-1777	620	-48	-7	27	201	43	-130	12.30	99527.00	150.78
32708	-575	-1788	647	-54	-12	15	200	41	-128	12.40	99534.00	150.19
32730	-554	-1780	639	-50	-18	16	200	41	-128	12.30	99524.00	151.04
32750	-568	-1764	646	-62	-19	19	200	41	-128	12.30	99529.00	150.61
32771	-547	-1764	635	-69	-21	25	201	39	-126	12.30	99529.00	150.61
32792	-555	-1763	638	-70	-18	21	201	39	-126	12.30	99531.00	150.45
32813	-556	-1776	650	-75	-13	16	201	39	-126	12.30	99530.00	150.53
32834	-551	-1781	649	-78	-13	15	199	40	-126	12.30	99532.00	150.36
32855	-537	-1807	665	-74	-6	17	199	40	-126	12.40	99530.00	150.53
32875	-555	-1815	671	-79	-2	29	199	40	-126	12.30	99520.00	151.38
32897	-563	-1822	683	-89	-2	36	199	40	-126	12.30	99523.00	151.12
32917	-571	-1823	665	-90	-6	55	201	41	-124	12.40	99531.00	150.45
32937	-560	-1812	685	-72	-14	57	201	41	-124	12.30	99524.00	151.04
32959	-576	-1809	672	-55	-21	48	201	41	-124	12.30	99526.00	150.87
32979	-568	-1775	672	-39	-29	37	200	42	-128	12.40	99529.00	150.61
33000	-529	-1749	625	-24	-31	29	200	42	-128	12.40	99532.00	150.36
33021	-522	-1769	643	-23	-30	13	200	42	-128	12.40	99528.00	150.70
33042	-495	-1740	622	-31	-28	10	201	39	-131	12.30	99524.00	151.04
33063	-507	-1745	649	-42	-17	-3	201	39	-131	12.40	99531.00	150.45
33084	-495	-1734	625	-62	-5	-9	201	39	-131	12.40	99531.00	150.45
33104	-513	-1754	641	-86	8	-19	202	41	-130	12.30	99530.00	150.53
